Prompt,File,LLM,S1,S2,S3,S4,Smells_All_OK,Lines_Match,Only_Oracle,Only_LLM
Prompt_02,script_80.js,claude,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S2:L18, S4:L10","S2:L10, S2:L11, S2:L12, S2:L13, S2:L14, S2:L15, S2:L16, S3:L20, S4:L20"
Prompt_02,script_82.js,claude,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S2:L11, S4:L7","S2:L7, S2:L8, S2:L9, S3:L12, S4:L12"
Prompt_02,script_83.js,claude,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S2:L10, S4:L4","S2:L4, S2:L5, S2:L6, S2:L7, S3:L24, S4:L24"
Prompt_02,script_85.js,claude,NÃO,SIM,SIM,NÃO,NÃO,NÃO,"S1:L43, S4:L67",
Prompt_02,script_89.js,claude,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S2:L14, S4:L9","S2:L10, S2:L11, S2:L9, S3:L16, S4:L16"
Prompt_02,script_90.js,claude,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S2:L9, S4:L4","S2:L4, S2:L5, S2:L6, S2:L7, S3:L10, S4:L10"
Prompt_02,script_92.js,claude,SIM,SIM,NÃO,NÃO,NÃO,NÃO,"S3:L104, S3:L131, S3:L150, S3:L167, S3:L230, S3:L45, S3:L63, S3:L87","S4:L104, S4:L131, S4:L150, S4:L167, S4:L230, S4:L45, S4:L63, S4:L87"
Prompt_02,script_93.js,claude,SIM,NÃO,SIM,NÃO,NÃO,NÃO,S3:L67,"S2:L5, S4:L113, S4:L12, S4:L22, S4:L40, S4:L49, S4:L67, S4:L81, S4:L98"
Prompt_02,script_94.js,claude,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S3:L116, S3:L132, S3:L156, S3:L178, S3:L39, S3:L56, S3:L80, S3:L96",
Prompt_02,script_95.js,claude,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,"S3:L104, S3:L121, S3:L22, S3:L33, S3:L51, S3:L63, S3:L82, S3:L93","S2:L6, S4:L110, S4:L116, S4:L19, S4:L28, S4:L39, S4:L47, S4:L58, S4:L70, S4:L76, S4:L88, S4:L99"
Prompt_02,script_96.js,claude,SIM,NÃO,SIM,NÃO,NÃO,NÃO,S3:L68,"S2:L6, S4:L13, S4:L23, S4:L41, S4:L50, S4:L68, S4:L82, S4:L99"
Prompt_02,script_97.js,claude,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L117, S3:L129, S3:L142, S3:L159, S3:L167, S3:L192, S3:L73","S2:L197, S2:L198, S2:L199"
Prompt_02,script_98.js,claude,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L104, S3:L117, S3:L142, S3:L167, S3:L194, S3:L53, S3:L92","S2:L203, S2:L204, S2:L205"
Prompt_02,script_99.js,claude,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L1035, S3:L240, S3:L447, S3:L5, S3:L690, S3:L848","S2:L502, S2:L503, S2:L504"
Prompt_02,script_100.js,claude,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S3:L15, S3:L30, S3:L43, S3:L58, S3:L71, S3:L85",
Prompt_02,script_101.js,claude,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S3:L107, S3:L149, S3:L176, S3:L201, S3:L41, S3:L61",
Prompt_02,script_102.js,claude,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S3:L19, S3:L32, S3:L41, S3:L50, S3:L58",
Prompt_02,script_103.js,claude,SIM,SIM,SIM,NÃO,NÃO,NÃO,S3:L17,"S4:L17, S4:L21, S4:L22, S4:L28"
Prompt_02,script_104.js,claude,SIM,SIM,NÃO,NÃO,NÃO,NÃO,"S3:L15, S3:L16, S3:L20, S3:L21","S4:L15, S4:L16, S4:L17, S4:L18"
Prompt_02,script_105.js,claude,NÃO,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L75, S3:L81, S3:L87, S3:L95","S1:L22, S1:L23, S1:L24, S1:L25, S1:L26, S1:L27, S1:L28, S1:L29, S1:L30, S1:L31, S1:L32, S1:L33, S1:L34, S1:L35, S1:L36, S1:L37, S1:L38, S1:L44, S1:L45, S1:L46, S1:L47, S1:L48, S1:L51, S1:L52, S1:L53, S1:L54, S2:L13, S2:L14, S2:L15, S2:L16"
Prompt_02,script_106.js,claude,SIM,SIM,NÃO,NÃO,NÃO,NÃO,"S3:L76, S3:L81, S3:L87, S3:L95","S4:L57, S4:L58, S4:L59, S4:L60, S4:L61, S4:L62, S4:L63, S4:L64, S4:L65, S4:L66, S4:L67, S4:L68, S4:L69, S4:L70, S4:L71, S4:L72, S4:L73, S4:L74, S4:L76"
Prompt_02,script_107.js,claude,SIM,SIM,SIM,NÃO,NÃO,NÃO,S3:L17,"S4:L17, S4:L21, S4:L22, S4:L28"
Prompt_02,script_108.js,claude,SIM,SIM,SIM,SIM,SIM,NÃO,S3:L17,
Prompt_02,script_109.js,claude,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L139, S3:L178, S3:L218, S3:L99","S2:L269, S2:L270, S2:L271"
Prompt_02,script_110.js,claude,SIM,SIM,SIM,NÃO,NÃO,NÃO,"S3:L20, S3:L42, S3:L63","S4:L20, S4:L42, S4:L54, S4:L63"
Prompt_02,script_111.js,claude,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S3:L20, S3:L28, S3:L35, S3:L44",
Prompt_02,script_112.js,claude,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S3:L53, S3:L57, S3:L98",
Prompt_02,script_113.js,claude,SIM,SIM,NÃO,NÃO,NÃO,NÃO,"S3:L66, S3:L87, S3:L89","S4:L66, S4:L87"
Prompt_02,script_114.js,claude,SIM,SIM,NÃO,NÃO,NÃO,NÃO,"S3:L46, S3:L67, S3:L69","S4:L46, S4:L67"
Prompt_02,script_115.js,claude,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L44, S3:L69, S3:L83","S2:L93, S2:L94, S2:L95"
Prompt_02,script_116.js,claude,SIM,SIM,NÃO,NÃO,NÃO,NÃO,"S3:L43, S3:L55, S3:L71","S4:L43, S4:L55, S4:L71"
Prompt_02,script_117.js,claude,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S3:L108, S3:L110, S3:L82",
Prompt_02,script_118.js,claude,NÃO,SIM,NÃO,SIM,NÃO,NÃO,"S3:L115, S3:L153, S3:L63",S1:L14
Prompt_02,script_119.js,claude,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L111, S3:L129, S3:L48","S2:L152, S2:L153, S2:L154"
Prompt_02,script_120.js,claude,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S3:L160, S3:L51, S3:L82",
Prompt_02,script_121.js,claude,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L109, S3:L74, S3:L88","S2:L117, S2:L118, S2:L119"
Prompt_02,script_122.js,claude,SIM,SIM,NÃO,NÃO,NÃO,NÃO,"S3:L101, S3:L36, S3:L74","S4:L101, S4:L36, S4:L74"
Prompt_02,script_123.js,claude,SIM,SIM,NÃO,NÃO,NÃO,NÃO,"S3:L64, S3:L87","S4:L64, S4:L65, S4:L66, S4:L67, S4:L68, S4:L87, S4:L88, S4:L89, S4:L90, S4:L91"
Prompt_02,script_124.js,claude,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,"S3:L12, S3:L15","S2:L7, S4:L12"
Prompt_02,script_125.js,claude,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,"S3:L12, S3:L5","S2:L4, S4:L12"
Prompt_02,script_126.js,claude,SIM,NÃO,SIM,NÃO,NÃO,NÃO,,"S2:L7, S4:L10, S4:L15"
Prompt_02,script_127.js,claude,SIM,SIM,NÃO,NÃO,NÃO,NÃO,"S3:L10, S3:L24","S4:L10, S4:L24"
Prompt_02,script_128.js,claude,SIM,SIM,NÃO,NÃO,NÃO,NÃO,"S3:L46, S3:L52","S4:L46, S4:L52"
Prompt_02,script_129.js,claude,SIM,SIM,NÃO,NÃO,NÃO,NÃO,"S3:L20, S3:L27","S4:L20, S4:L27"
Prompt_02,script_130.js,claude,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,"S3:L14, S3:L22","S2:L7, S2:L8, S2:L9, S4:L14, S4:L22"
Prompt_02,script_131.js,claude,SIM,SIM,NÃO,NÃO,NÃO,NÃO,"S3:L66, S3:L81","S4:L66, S4:L81"
Prompt_02,script_133.js,claude,SIM,NÃO,SIM,NÃO,NÃO,NÃO,,"S2:L10, S2:L11, S2:L12, S2:L13, S2:L14, S2:L15, S2:L16, S2:L17, S2:L18, S2:L19, S2:L20, S2:L7, S2:L8, S2:L9, S4:L10, S4:L15"
Prompt_02,script_134.js,claude,SIM,SIM,NÃO,NÃO,NÃO,NÃO,"S3:L14, S3:L22","S4:L14, S4:L22"
Prompt_02,script_136.js,claude,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,"S3:L22, S3:L9","S2:L7, S4:L22, S4:L9"
Prompt_02,script_137.js,claude,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L5, S3:L8",S2:L4
Prompt_02,script_138.js,claude,SIM,NÃO,NÃO,SIM,NÃO,NÃO,"S3:L26, S3:L46",S2:L1
Prompt_02,script_140.js,claude,SIM,SIM,NÃO,SIM,NÃO,NÃO,"S3:L34, S3:L50",
Prompt_02,script_143.js,claude,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,"S3:L15, S3:L6","S2:L4, S4:L15, S4:L6"
Prompt_02,script_144.js,claude,SIM,SIM,NÃO,NÃO,NÃO,NÃO,"S3:L16, S3:L38","S4:L16, S4:L38"
Prompt_02,script_145.js,claude,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,"S3:L504, S3:L509","S2:L106, S2:L67, S2:L79, S2:L83, S2:L91, S4:L233, S4:L263, S4:L297, S4:L344, S4:L399, S4:L434, S4:L445, S4:L475"
Prompt_02,script_146.js,claude,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,S2:L23,"S3:L34, S4:L34"
Prompt_02,script_148.js,claude,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,S2:L19,"S3:L23, S4:L23"
Prompt_02,script_149.js,claude,SIM,SIM,SIM,NÃO,NÃO,NÃO,S4:L9,
Prompt_02,script_150.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L5,"S2:L10, S2:L11, S2:L12, S2:L13, S2:L14, S2:L15, S2:L16, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S4:L22, S4:L23, S4:L24"
Prompt_02,script_151.js,claude,SIM,SIM,NÃO,NÃO,NÃO,NÃO,S3:L14,S4:L59
Prompt_02,script_152.js,claude,SIM,SIM,NÃO,NÃO,NÃO,NÃO,,"S3:L10, S4:L10"
Prompt_02,script_153.js,claude,SIM,NÃO,SIM,NÃO,NÃO,NÃO,S4:L4,"S2:L4, S2:L5, S2:L6, S2:L7"
Prompt_02,script_154.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L33,"S2:L33, S2:L34, S2:L35, S2:L36, S2:L37, S2:L38, S4:L42"
Prompt_02,script_155.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L4,"S2:L4, S2:L5, S2:L6, S2:L7, S4:L10"
Prompt_02,script_156.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L4,"S2:L4, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S4:L20, S4:L21, S4:L22"
Prompt_02,script_158.js,claude,SIM,SIM,SIM,NÃO,NÃO,NÃO,S4:L30,
Prompt_02,script_160.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L6,"S2:L6, S2:L7, S2:L8, S2:L9, S4:L14"
Prompt_02,script_161.js,claude,SIM,SIM,NÃO,NÃO,NÃO,NÃO,,"S3:L7, S4:L7"
Prompt_02,script_162.js,claude,SIM,SIM,SIM,NÃO,NÃO,NÃO,S4:L36,
Prompt_02,script_163.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L4,"S2:L4, S2:L5, S2:L6, S2:L7, S4:L21"
Prompt_02,script_165.js,claude,SIM,SIM,SIM,NÃO,NÃO,NÃO,S4:L23,
Prompt_02,script_166.js,claude,SIM,NÃO,NÃO,SIM,NÃO,NÃO,S4:L4,"S2:L4, S2:L5, S2:L6, S2:L7, S3:L12, S3:L13, S3:L14, S3:L15, S3:L16, S3:L17, S4:L12, S4:L13, S4:L14, S4:L15, S4:L16, S4:L17"
Prompt_02,script_167.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L5,"S2:L10, S2:L11, S2:L12, S2:L13, S2:L14, S2:L15, S2:L16, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S4:L22, S4:L23, S4:L24"
Prompt_02,script_168.js,claude,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,S4:L4,"S2:L4, S2:L5, S2:L6, S2:L7, S3:L11, S3:L12, S3:L13, S3:L14, S3:L15"
Prompt_02,script_170.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L4,"S2:L4, S2:L5, S2:L6, S2:L7, S4:L11"
Prompt_02,script_172.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L4,"S2:L4, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S4:L12"
Prompt_02,script_173.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L7,"S2:L10, S2:L11, S2:L12, S2:L13, S2:L14, S2:L15, S2:L16, S2:L17, S2:L18, S2:L7, S2:L8, S2:L9, S4:L26"
Prompt_02,script_174.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S2:L9,
Prompt_02,script_175.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L4,"S2:L10, S2:L4, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S4:L13"
Prompt_02,script_176.js,claude,SIM,SIM,SIM,NÃO,NÃO,NÃO,S4:L36,
Prompt_02,script_177.js,claude,SIM,NÃO,SIM,NÃO,NÃO,NÃO,S2:L9,S4:L11
Prompt_02,script_178.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L5,"S2:L10, S2:L11, S2:L12, S2:L13, S2:L14, S2:L15, S2:L16, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S4:L22, S4:L23, S4:L24"
Prompt_02,script_180.js,claude,SIM,SIM,SIM,NÃO,NÃO,NÃO,S4:L9,
Prompt_02,script_183.js,claude,SIM,SIM,SIM,NÃO,NÃO,NÃO,S4:L40,
Prompt_02,script_186.js,claude,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,S2:L29,"S3:L30, S4:L30"
Prompt_02,script_188.js,claude,SIM,SIM,NÃO,NÃO,NÃO,NÃO,,"S3:L46, S4:L46"
Prompt_02,script_190.js,claude,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,S4:L4,"S2:L4, S2:L5, S2:L6, S2:L7, S3:L11, S3:L12, S3:L13, S3:L14, S3:L15"
Prompt_02,script_192.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L8,"S2:L10, S2:L11, S2:L8, S2:L9, S4:L31, S4:L32, S4:L33, S4:L34, S4:L35"
Prompt_02,script_194.js,claude,SIM,NÃO,SIM,NÃO,NÃO,NÃO,S4:L33,"S2:L33, S2:L34, S2:L35, S2:L36"
Prompt_02,script_195.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L5,"S2:L5, S2:L6, S2:L7, S2:L8, S4:L21, S4:L22, S4:L23"
Prompt_02,script_196.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L5,"S2:L5, S2:L6, S2:L7, S2:L8, S4:L29"
Prompt_02,script_197.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L5,"S2:L5, S2:L6, S2:L7, S2:L8, S4:L21, S4:L22, S4:L23"
Prompt_02,script_198.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L12,"S2:L12, S2:L13, S2:L14, S2:L15, S2:L16, S4:L35, S4:L36, S4:L37"
Prompt_02,script_201.js,claude,SIM,SIM,SIM,NÃO,NÃO,NÃO,S4:L9,
Prompt_02,script_202.js,claude,SIM,SIM,NÃO,SIM,NÃO,NÃO,S3:L101,
Prompt_02,script_203.js,claude,SIM,SIM,SIM,NÃO,NÃO,NÃO,S4:L12,
Prompt_02,script_204.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L5,"S2:L5, S2:L6, S2:L7, S2:L8, S4:L21, S4:L22, S4:L23"
Prompt_02,script_205.js,claude,SIM,NÃO,NÃO,SIM,NÃO,NÃO,S4:L39,"S2:L39, S2:L40, S2:L41, S2:L42, S3:L59, S3:L60, S3:L61, S3:L62, S3:L63, S4:L59, S4:L60, S4:L61, S4:L62, S4:L63"
Prompt_02,script_206.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L6,"S2:L6, S2:L7, S2:L8, S2:L9, S4:L21"
Prompt_02,script_207.js,claude,SIM,NÃO,SIM,NÃO,NÃO,NÃO,S2:L9,S4:L11
Prompt_02,script_208.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L12,"S2:L12, S2:L13, S2:L14, S2:L15, S2:L16, S2:L17, S2:L18, S4:L24"
Prompt_02,script_209.js,claude,SIM,NÃO,SIM,NÃO,NÃO,NÃO,S4:L5,"S2:L5, S2:L6, S2:L7, S2:L8"
Prompt_02,script_210.js,claude,SIM,SIM,SIM,NÃO,NÃO,NÃO,S4:L9,
Prompt_02,script_212.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L4,"S2:L4, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S4:L20, S4:L21, S4:L22"
Prompt_02,script_213.js,claude,SIM,SIM,SIM,NÃO,NÃO,NÃO,S4:L9,
Prompt_02,script_214.js,claude,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,S2:L25,"S3:L26, S3:L28, S4:L26"
Prompt_02,script_215.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L5,"S2:L10, S2:L11, S2:L12, S2:L13, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S4:L16, S4:L17, S4:L18, S4:L19, S4:L20, S4:L21"
Prompt_02,script_216.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L4,"S2:L4, S2:L5, S2:L6, S2:L7, S4:L35"
Prompt_02,script_217.js,claude,SIM,SIM,NÃO,NÃO,NÃO,NÃO,S3:L14,S4:L58
Prompt_02,script_218.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L9,"S2:L9, S4:L20, S4:L21, S4:L22"
Prompt_02,script_219.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L5,"S2:L5, S2:L6, S2:L7, S2:L8, S4:L21, S4:L22, S4:L23"
Prompt_02,script_221.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L5,"S2:L5, S2:L6, S2:L7, S2:L8, S4:L21, S4:L22, S4:L23"
Prompt_02,script_223.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L8,"S2:L10, S2:L11, S2:L8, S2:L9, S4:L25"
Prompt_02,script_224.js,claude,SIM,SIM,SIM,NÃO,NÃO,NÃO,S4:L23,
Prompt_02,script_227.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L6,"S2:L6, S2:L7, S2:L8, S2:L9, S4:L12"
Prompt_02,script_229.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L4,"S2:L4, S2:L5, S2:L6, S2:L7, S4:L10"
Prompt_02,script_230.js,claude,SIM,SIM,SIM,NÃO,NÃO,NÃO,S4:L9,
Prompt_02,script_231.js,claude,SIM,NÃO,NÃO,SIM,NÃO,NÃO,S2:L13,"S3:L14, S3:L15"
Prompt_02,script_232.js,claude,SIM,NÃO,SIM,NÃO,NÃO,NÃO,S4:L4,"S2:L10, S2:L4, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9"
Prompt_02,script_233.js,claude,SIM,SIM,SIM,NÃO,NÃO,NÃO,S4:L9,
Prompt_02,script_234.js,claude,SIM,SIM,NÃO,NÃO,NÃO,NÃO,,"S2:L1, S2:L10, S2:L2, S2:L3, S2:L4, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S3:L25, S3:L29, S3:L30, S3:L31, S4:L16, S4:L17, S4:L18, S4:L19, S4:L20"
Prompt_02,script_235.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L4,"S2:L10, S2:L11, S2:L12, S2:L13, S2:L14, S2:L15, S2:L4, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S4:L23"
Prompt_02,script_236.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L5,"S2:L5, S2:L6, S2:L7, S2:L8, S4:L33"
Prompt_02,script_237.js,claude,SIM,SIM,NÃO,NÃO,NÃO,NÃO,,"S3:L6, S4:L6"
Prompt_02,script_238.js,claude,SIM,SIM,NÃO,SIM,NÃO,NÃO,S4:L24,"S3:L39, S3:L41, S4:L39"
Prompt_02,script_239.js,claude,SIM,SIM,NÃO,NÃO,NÃO,NÃO,,"S3:L7, S4:L7"
Prompt_02,script_240.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L5,"S2:L5, S2:L6, S2:L7, S2:L8, S4:L21, S4:L22, S4:L23"
Prompt_02,script_241.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L8,"S2:L10, S2:L11, S2:L8, S2:L9, S4:L19"
Prompt_02,script_242.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L8,"S2:L10, S2:L11, S2:L8, S2:L9, S4:L26"
Prompt_02,script_245.js,claude,SIM,SIM,NÃO,SIM,NÃO,NÃO,S4:L29,"S3:L43, S3:L44, S3:L45, S4:L43"
Prompt_02,script_247.js,claude,SIM,SIM,NÃO,NÃO,NÃO,NÃO,,"S3:L14, S4:L14"
Prompt_02,script_248.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L5,"S2:L10, S2:L11, S2:L12, S2:L13, S2:L14, S2:L15, S2:L16, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S4:L22, S4:L23, S4:L24, S4:L25"
Prompt_02,script_249.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L8,"S2:L10, S2:L11, S2:L8, S2:L9, S4:L20"
Prompt_02,script_250.js,claude,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,S2:L21,"S3:L23, S4:L23"
Prompt_02,script_251.js,claude,SIM,SIM,SIM,NÃO,NÃO,NÃO,S4:L26,
Prompt_02,script_252.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L4,"S2:L10, S2:L11, S2:L12, S2:L13, S2:L14, S2:L15, S2:L16, S2:L17, S2:L18, S2:L4, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S4:L22"
Prompt_02,script_253.js,claude,SIM,SIM,NÃO,NÃO,NÃO,NÃO,,"S2:L1, S2:L10, S2:L2, S2:L3, S2:L4, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S3:L25, S3:L29, S3:L30, S3:L31, S4:L15, S4:L16, S4:L17, S4:L18, S4:L19, S4:L20, S4:L21"
Prompt_02,script_254.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L4,"S2:L4, S2:L5, S2:L6, S2:L7, S4:L23"
Prompt_02,script_255.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L4,"S2:L4, S2:L5, S2:L6, S2:L7, S4:L29"
Prompt_02,script_257.js,claude,SIM,SIM,SIM,NÃO,NÃO,NÃO,S4:L24,
Prompt_02,script_259.js,claude,SIM,SIM,NÃO,NÃO,NÃO,NÃO,,"S3:L8, S4:L8"
Prompt_02,script_260.js,claude,SIM,SIM,SIM,NÃO,NÃO,NÃO,S4:L9,
Prompt_02,script_262.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L5,"S2:L5, S2:L6, S2:L7, S2:L8, S4:L21, S4:L22, S4:L23"
Prompt_02,script_264.js,claude,SIM,SIM,SIM,NÃO,NÃO,NÃO,S4:L39,
Prompt_02,script_265.js,claude,SIM,SIM,NÃO,NÃO,NÃO,NÃO,,"S3:L7, S4:L7"
Prompt_02,script_266.js,claude,SIM,SIM,SIM,NÃO,NÃO,NÃO,S4:L34,
Prompt_02,script_267.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L5,"S2:L5, S2:L6, S2:L7, S2:L8, S4:L21, S4:L22, S4:L23"
Prompt_02,script_268.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L4,"S2:L4, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S4:L20, S4:L21, S4:L22"
Prompt_02,script_269.js,claude,SIM,SIM,NÃO,NÃO,NÃO,NÃO,,"S3:L7, S4:L7"
Prompt_02,script_270.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L7,"S2:L10, S2:L7, S2:L8, S2:L9, S4:L22"
Prompt_02,script_271.js,claude,SIM,SIM,NÃO,NÃO,NÃO,NÃO,,"S3:L7, S4:L7"
Prompt_02,script_272.js,claude,SIM,SIM,SIM,NÃO,NÃO,NÃO,S4:L9,
Prompt_02,script_273.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L5,"S2:L10, S2:L11, S2:L12, S2:L13, S2:L14, S2:L15, S2:L16, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S4:L22, S4:L23, S4:L24"
Prompt_02,script_276.js,claude,SIM,NÃO,SIM,NÃO,NÃO,NÃO,S4:L4,"S2:L4, S2:L5, S2:L6, S2:L7, S2:L8"
Prompt_02,script_277.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L5,"S2:L10, S2:L11, S2:L12, S2:L13, S2:L14, S2:L15, S2:L16, S2:L5, S2:L6, S2:L7, S2:L8, S2:L9, S4:L19, S4:L22, S4:L23, S4:L24"
Prompt_02,script_278.js,claude,SIM,SIM,SIM,NÃO,NÃO,NÃO,S4:L36,
Prompt_02,script_279.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L6,"S2:L10, S2:L11, S2:L12, S2:L13, S2:L14, S2:L15, S2:L16, S2:L17, S2:L6, S2:L7, S2:L8, S2:L9, S4:L25"
Prompt_02,script_280.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L4,"S2:L4, S2:L5, S2:L6, S2:L7, S4:L27"
Prompt_02,script_281.js,claude,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,S2:L19,"S3:L20, S4:L20"
Prompt_02,script_282.js,claude,SIM,NÃO,SIM,SIM,NÃO,NÃO,S4:L14,"S2:L14, S2:L15, S2:L16, S2:L17, S2:L18, S4:L24"
Prompt_02,script_285.js,claude,SIM,SIM,NÃO,SIM,NÃO,NÃO,S4:L25,"S3:L47, S3:L49, S4:L47"
Prompt_02,script_286.js,claude,NÃO,NÃO,NÃO,SIM,NÃO,NÃO,S4:L39,"S1:L22, S2:L39, S2:L40, S2:L41, S2:L42, S3:L59, S3:L60, S3:L61, S3:L62, S3:L63, S4:L59, S4:L60, S4:L61, S4:L62, S4:L63"
Prompt_02,script_287.js,claude,SIM,NÃO,SIM,NÃO,NÃO,NÃO,S4:L4,"S2:L4, S2:L5, S2:L6, S2:L7"
Prompt_02,script_288.js,claude,SIM,SIM,SIM,NÃO,NÃO,NÃO,S4:L40,
